"type","request_number","date","year","month","block","description","lon","lat"
"Animal In Trap","12-00731312","Apr 07, 2012",2012,4,"1800 N KEYSTONE AVE","Raccoon - Backyard",-87.728017,41.913716
"Animal In Trap","12-00750593","Apr 12, 2012",2012,4,"9800 S THROOP ST","Raccoon - Backyard",-87.6552387,41.7158754
"Animal In Trap","12-00750606","Apr 12, 2012",2012,4,"9800 S THROOP ST","Raccoon - Inside the House",-87.6552387,41.7158754
"Animal In Trap","12-00758723","Apr 13, 2012",2012,4,"8300 S VERNON AVE","Raccoon - Backyard",-87.6134504,41.7437024
"Animal In Trap","12-00765360","Apr 16, 2012",2012,4,"11500 S CHURCH ST","Raccoon - Backyard",-87.6690614,41.6846764
"Animal In Trap","12-00793498","Apr 20, 2012",2012,4,"500 W 116TH ST","Raccoon - Backyard",-87.6348551,41.6833524
"Animal In Trap","12-00825377","Apr 26, 2012",2012,4,"3500 W AINSLIE ST","Raccoon - Backyard",-87.7158513,41.9701999
"Animal In Trap","12-00826925","Apr 27, 2012",2012,4,"1700 W GRANVILLE AVE","Raccoon - Side of House",-87.6720705,41.9947212
"Animal In Trap","12-00895067","May 09, 2012",2012,5,"8000 S WHIPPLE ST","Raccoon - Other awning of roof of a house caught its neck",-87.6989592,41.7478896
"Animal In Trap","12-00908732","May 12, 2012",2012,5,"6600 S WABASH AVE","Raccoon - Other. CALLER SAID THAT HE HAS TRAP IN THE GARAGE",-87.624307,41.774807
"Animal In Trap","12-00909697","May 13, 2012",2012,5,"0 W 113TH ST","Raccoon - Porch-please call to access overhead porch and trap.  make contact with caller.",-87.6338046,41.6888206
"Animal In Trap","12-00944500","May 19, 2012",2012,5,"7900 S MOZART ST","Raccoon - Inside the House - Backyard",-87.6938338,41.7498282
"Animal In Trap","12-00978398","May 25, 2012",2012,5,"2000 W 110TH PL","Raccoon - Backyard",-87.6715427,41.6931315
"Animal In Trap","12-00984996","May 27, 2012",2012,5,"12300 S EMERALD AVE","Raccoon - Inside the House",-87.6406348,41.6704445
"Animal In Trap","12-00992699","May 29, 2012",2012,5,"300 S SEELEY AVE","wild animals intrude inside of the apartment - Raccoon - Inside the House; per previous complaint sr# 120857621.",-87.6777558,41.8774682
"Animal In Trap","12-01007926","May 31, 2012",2012,5,"5400 N NEWCASTLE AVE","Raccoon - Backyard",-87.7976301,41.9791133
"Animal In Trap","12-01012000","Jun 01, 2012",2012,6,"10300 S HOYNE AVE","Raccoon",-87.67466,41.7063068
"Animal In Trap","12-01017262","Jun 03, 2012",2012,6,"11200 S LONGWOOD DR","Raccoon - Backyard INSIDE A GARBAGE CART- ALIVE",-87.6726185,41.6897723
"Animal In Trap","12-01019539","Jun 04, 2012",2012,6,"10900 S GREEN BAY AVE","Raccoon - Other",-87.541575,41.6971668
"Animal In Trap","12-01029135","Jun 05, 2012",2012,6,"5800 N MILTIMORE AVE","Raccoon - Other   raccoon trapped inside a black garbage cart in the alley",-87.7737254,41.9859595
"Animal In Trap","12-01029970","Jun 05, 2012",2012,6,"5800 N MILTIMORE AVE","Raccoon - Other  -  ANIMAL IN GARBAGE CART SINCE SUNDAY - STILL ALIVE",-87.7737254,41.9859595
"Animal In Trap","12-01034377","Jun 06, 2012",2012,6,"3000 W LAWRENCE AVE","Raccoon - Other / ON PARKING LOT TO RICHARDS BODY SHOP",-87.7037381,41.9686369
"Animal In Trap","12-01084190","Jun 15, 2012",2012,6,"9700 S VANDERPOEL AVE","Raccoon - Backyard",-87.6662428,41.7177064
"Animal In Trap","12-01115441","Jun 20, 2012",2012,6,"9300 S PRAIRIE AVE","Raccoon - Backyard",-87.6181944,41.7252972
"Animal In Trap","12-01117269","Jun 20, 2012",2012,6,"6100 S WASHTENAW AVE","Raccoon - Inside the House",-87.6913358,41.782665
"Animal In Trap","12-01120127","Jun 21, 2012",2012,6,"8300 S ASHLAND AVE","Raccoon--INSIDE DUMPSTER THAT BELONGS TO THE POST OFFICE",-87.6635746,41.7427529
"Animal In Trap","12-01168674","Jun 29, 2012",2012,6,"12400 S NORMAL AVE","Raccoon - Backyard",-87.634716,41.668628
"Animal In Trap","12-01173390","Jun 29, 2012",2012,6,"1900 W 87TH ST","Raccoon - Backyard / daycare center with dumpster in backyard - raccoon trapped inside dumpster and can not get out / daycare center closes at 6pm and no weekend hrs",-87.6703665,41.7357372
"Animal In Trap","12-01175720","Jun 30, 2012",2012,6,"6200 S MASSASOIT AVE","Raccoon - Backyard",-87.7657822,41.7796655
"Animal In Trap","12-01180565","Jul 02, 2012",2012,7,"6800 N WILDWOOD AVE","Raccoon - Backyard",-87.7778514,42.0049524
"Animal In Trap","12-01180661","Jul 02, 2012",2012,7,"13100 S BUFFALO AVE","Raccoon - Backyard",-87.543777,41.6571733
"Animal In Trap","12-01181862","Jul 02, 2012",2012,7,"4300 S VINCENNES AVE","Raccoon - Backyard",-87.6141058,41.8166679
"Animal In Trap","12-01195265","Jul 03, 2012",2012,7,"9900 S LA SALLE ST","Raccoon - Backyard",-87.627594,41.714267
"Animal In Trap","12-01201699","Jul 05, 2012",2012,7,"4300 S VINCENNES AVE","Raccoon - Other - INSIDE THE GARBAGE CART --- CART IN THE YARD - PLS CALL OR KNOCK FOR ENTRY --- SENIOR",-87.6141058,41.8166679
"Animal In Trap","12-01216686","Jul 07, 2012",2012,7,"5000 N ST LOUIS AVE","Raccoon - Other. front of house on roof.  racoon is yelling.",-87.7159256,41.9723703
"Animal In Trap","12-01245342","Jul 12, 2012",2012,7,"7000 N CALIFORNIA AVE","Raccoon - Other- ROOF",-87.6999138,42.0085555
"Animal In Trap","12-01246495","Jul 12, 2012",2012,7,"2700 W LUNT AVE","Raccoon - Other...THE TRAP IS ON THE ROOF WAS MADE AWARE THAT A/C WILL NOT GO ON THE ROOF TO GET IT ...NEIGHBORS WILL TRY TO GET IT DOWN WORRIED ABOUT IT BEING IN THE HOT SUN ALL DAY",-87.6975785,42.0087512
"Animal In Trap","12-01281837","Jul 18, 2012",2012,7,"3100 N SPAULDING AVE","Raccoon - Backyard",-87.710346,41.937619
"Animal In Trap","12-01298431","Jul 20, 2012",2012,7,"4000 S CALUMET AVE","Raccoon - Other THERE ARE TWO RACCOONS TRAPPED IN THE METAL DUMPSTER IN THE ALLEY",-87.6188559,41.821882
"Animal In Trap","12-01304320","Jul 21, 2012",2012,7,"4700 N DOVER ST","Raccoon - Other    INSIDE A  DUMPSTER   IN THE DRIVEWAY  OFF THE ALLEY",-87.666222,41.967263
"Animal In Trap","12-01351372","Jul 27, 2012",2012,7,"5400 N WINTHROP AVE","Raccoon - Other       INSIDE OF TRASH CART",-87.658316,41.980154
"Animal In Trap","12-01351406","Jul 27, 2012",2012,7,"8100 S PAULINA ST","Raccoon - Other YELLOW DUMPSTER IN ALLEY",-87.66612,41.746429
"Animal In Trap","12-01356550","Jul 28, 2012",2012,7,"2200 E 102ND ST","Raccoon - Inside the House",-87.5691216,41.7098437
"Animal In Trap","12-01356551","Jul 28, 2012",2012,7,"3300 W 64TH PL","Raccoon - Front of Front Porch - per cllr its their own personal trap",-87.705654,41.776457
"Animal In Trap","12-01372063","Jul 31, 2012",2012,7,"5200 W ROSCOE ST","Raccoon - Backyard",-87.757,41.942615
"Animal In Trap","12-01382279","Aug 02, 2012",2012,8,"10900 S WASHTENAW AVE","Raccoon - Side of House--ANIMAL IS INSIDE THE GARBAGE CAN",-87.6889869,41.6951979
"Animal In Trap","12-01391496","Aug 03, 2012",2012,8,"7700 S HOYNE AVE","Raccoon - Backyard IN THE DRIVEWAY INSIDE OF BLACK GARAGE CART -",-87.6759312,41.7536844
"Animal In Trap","12-01392297","Aug 03, 2012",2012,8,"9400 S HOYNE AVE","Raccoon - Other - inside garbage cart  - Cart will be in the hse",-87.6747974,41.722677
"Animal In Trap","12-01394757","Aug 04, 2012",2012,8,"9900 S DAMEN AVE","Raccoon - Backyard",-87.672515,41.713585
"Animal In Trap","12-01424818","Aug 09, 2012",2012,8,"6200 N MAGNOLIA AVE","Raccoon - Porch...neighbors have raccoon in trap and raccoon has been in there for a wile",-87.6617073,41.9945349
"Animal In Trap","12-01425893","Aug 09, 2012",2012,8,"6200 N MAGNOLIA AVE","Raccoon - Porch  **caller states he noticed there is a raccoon inside the trap at this house and animal is screaming.",-87.6617073,41.9945349
"Animal In Trap","12-01431467","Aug 10, 2012",2012,8,"1800 W 108TH PL","Raccoon - Inside the House/inside attic",-87.6670326,41.6967397
"Animal In Trap","12-01449489","Aug 14, 2012",2012,8,"3600 N RECREATION DR","Raccoon - Other - raccoon in garbage cart, near tennis courts",-87.6411118,41.9518616
"Animal In Trap","12-01455788","Aug 15, 2012",2012,8,"3300 W 64TH PL","Raccoon - Side of House- CALLER WAS TOLD SHE CAN GET ANOTHER TRAP",-87.705654,41.776457
"Animal In Trap","12-01469732","Aug 17, 2012",2012,8,"8500 S DREXEL AVE","Raccoon - Backyard",-87.602765,41.740177
"Animal In Trap","12-01477451","Aug 19, 2012",2012,8,"3300 W 64TH PL","Raccoon - Backyard",-87.705654,41.776457
"Animal In Trap","12-01487242","Aug 21, 2012",2012,8,"3300 W 64TH PL","Raccoon - Backyard",-87.705654,41.776457
"Animal In Trap","12-01506725","Aug 23, 2012",2012,8,"7700 S DR MARTIN LUTHER KING JR DR","Raccoon - Backyard",-87.6152671,41.7546284
"Animal In Trap","12-01507065","Aug 24, 2012",2012,8,"7700 S DR MARTIN LUTHER KING JR DR","TWO HOUSES NORTH OF THIS LOCATION IS WHERE ACTUAL ANMIMALS ARE LOCATED  - Raccoon(2 BABY RACOONS) - Backyard",-87.6152671,41.7546284
"Animal In Trap","12-01526639","Aug 28, 2012",2012,8,"4600 W JACKSON BLVD","Raccoon - Inside the House",-87.740489,41.877248
"Animal In Trap","12-01534418","Aug 29, 2012",2012,8,"5600 N MASON AVE","Raccoon - Backyard",-87.7770827,41.9830394
"Animal In Trap","12-01542435","Aug 30, 2012",2012,8,"4600 W JACKSON BLVD","Raccoon - Backyard",-87.740489,41.877248
"Animal In Trap","12-01555134","Sep 03, 2012",2012,9,"3300 W 64TH PL","Raccoon - Other-front yard by tree",-87.705654,41.776457
"Animal In Trap","12-01559426","Sep 04, 2012",2012,9,"1100 S HAMILTON AVE","Raccoon - Otherraccoon is in the east building trapped in corner by pallets by elevator where employees get off. Its between plumbers and electricians shop.",-87.681079,41.8676707
"Animal In Trap","12-01564398","Sep 05, 2012",2012,9,"1100 S HAMILTON AVE","Raccoon - Other - inside the juvenille detention center - lower level dock area in the mechanical room",-87.681079,41.8676707
"Animal In Trap","12-01578078","Sep 07, 2012",2012,9,"4800 N ALBANY AVE","Raccoon - Other - raccoon is stuck in a metal dumpster on the side of a 3 flat bldg., in the driveway",-87.7060089,41.9684803
"Animal In Trap","12-01595332","Sep 11, 2012",2012,9,"4200 N MILWAUKEE AVE","Raccoon - Porch",-87.7517306,41.9571532
"Animal In Trap","12-01611737","Sep 13, 2012",2012,9,"5200 W FERDINAND ST","Raccoon - Backyard - no working doorbell; please knock on the doorbell",-87.7553837,41.8889326
"Animal In Trap","12-01623405","Sep 16, 2012",2012,9,"5200 N WAYNE AVE","Raccoon - Inside the House. IN ATTIC",-87.663884,41.976413
"Animal In Trap","12-01626124","Sep 17, 2012",2012,9,"1300 W BERWYN AVE","Raccoon -FRONT Porch    THE CALLER MENTION THAT THERE WAS A REQUEST PU IN FOR THE ADDRESS OF ABOUT A RACCOON IN A TRAP THE CALLER REMOVED THE TRAP TO THE ADDRESS OF ",-87.6624082,41.9781079
"Animal In Trap","12-01669260","Sep 25, 2012",2012,9,"3600 W 68TH ST","Raccoon - Backyard",-87.7130395,41.7696993
"Animal In Trap","12-01676639","Sep 26, 2012",2012,9,"3600 W 68TH ST","Raccoon - Backyard",-87.7130395,41.7696993
"Animal In Trap","12-01697285","Oct 02, 2012",2012,10,"11200 S LONGWOOD DR","Raccoon - Side of House - CALLER WOULD LIKE ANIMAL CONTROL TO LEAVE ANOTHER TRAP",-87.6726185,41.6897723
"Animal In Trap","12-01700000","Oct 02, 2012",2012,10,"1300 W 97TH PL","Raccoon - Other---inside garbage cart---very aggressive",-87.6554734,41.7171962
"Animal In Trap","12-01705521","Oct 03, 2012",2012,10,"600 E BOWEN AVE","Raccoon - Other,alley inside garbage  can",-87.6115797,41.8196129
"Animal In Trap","12-01723345","Oct 08, 2012",2012,10,"3900 W 59TH PL","2 -   Raccoon - Porch",-87.720657,41.785317
"Animal In Trap","12-01727641","Oct 09, 2012",2012,10,"3700 W 50TH PL","Raccoon - Other - TRAPPED IN GARBAGE CART - CALLER IS NXT DOOR.. ",-87.7160464,41.8024763
"Animal In Trap","12-01749746","Oct 15, 2012",2012,10,"9300 S LONGWOOD DR","Raccoon - Other    inside of garbage cart",-87.6686314,41.7250647
"Animal In Trap","12-01783631","Oct 19, 2012",2012,10,"4400 S KILPATRICK AVE","Raccoon - Other  (LOCATED IN THE SHED)",-87.7408475,41.8131232
"Animal In Trap","12-01787941","Oct 19, 2012",2012,10,"4400 S KILPATRICK AVE","Raccoon - Other IN A SHED CALLER CALLED 2X. PREVIOUS SR 12-01783631.",-87.7408475,41.8131232
"Animal In Trap","12-01793986","Oct 22, 2012",2012,10,"7700 S EBERHART AVE","Raccoon - Other...IS TRAPPED IN THE GARBAGE CAN ON THE SCHOOLYARD @ ST DOROTHY'S SCHOOL",-87.6128333,41.7546876
"Animal In Trap","12-01821528","Oct 28, 2012",2012,10,"5000 N KILDARE AVE","Raccoon - Other - inside garbage cart in the alley",-87.7358448,41.9719133
"Animal In Trap","12-01978873","Dec 08, 2012",2012,12,"3400 N LAKE SHORE DR","Raccoon - Backyard - IN THE AUTO GARAGE",-87.6409625,41.9436539
"Animal In Trap","13-00079630","Jan 22, 2013",2013,1,"8000 S MAY ST","Raccoon - Other  backyard under porch in the back",-87.6528189,41.748529
"Animal In Trap","13-00160160","Feb 11, 2013",2013,2,"7800 S KIMBARK AVE","Raccoon - Backyard",-87.5934277,41.7530794
"Animal In Trap","13-00163768","Feb 11, 2013",2013,2,"5200 S PARKSIDE AVE","Raccoon - Backyard- on deck",-87.7639754,41.7980777
"Animal In Trap","13-00192051","Feb 19, 2013",2013,2,"11500 S LONGWOOD DR","Raccoon IS INSIDE OF BLACK GARAGE CART IN DRIVEWAY - Other",-87.6738126,41.6845439
"Animal In Trap","13-00206304","Feb 22, 2013",2013,2,"11100 S ESMOND ST","Raccoon - Backyard - Porch",-87.6686876,41.6918207
"Animal In Trap","13-00206320","Feb 22, 2013",2013,2,"11100 S ESMOND ST","Raccoon - Inside the House",-87.6686876,41.6918207
"Animal In Trap","13-00293313","Mar 15, 2013",2013,3,"9800 S AVENUE H ","Raccoons in the back porch of the house - Raccoon - Porch",-87.5331526,41.7176377
"Animal In Trap","13-00352035","Mar 28, 2013",2013,3,"300 W 97TH ST","5 baby Raccoon's - Side of House by a tree in a container",-87.6309431,41.7180172
"Animal In Trap","13-00357066","Mar 30, 2013",2013,3,"2500 N SAWYER AVE","Raccoon - Side of House",-87.7096509,41.9266337
"Animal In Trap","13-00389231","Apr 06, 2013",2013,4,"3800 W HAYFORD ST","Raccoon - Backyard",-87.7185893,41.7558967
"Animal In Trap","13-00408985","Apr 10, 2013",2013,4,"9100 S LEAVITT ST","Raccoon - Inside the House",-87.6774307,41.7281991
"Animal In Trap","13-00503717","Apr 29, 2013",2013,4,"6100 N NEWBURG AVE","Raccoon - Side of House / full access to trap...",-87.7937593,41.9919115
"Animal In Trap","13-00571445","May 13, 2013",2013,5,"9900 S PROSPECT AVE","Raccoon - Backyard",-87.6637,41.7137662
"Animal In Trap","13-00574628","May 14, 2013",2013,5,"9700 S WINSTON AVE","Raccoon - Porch",-87.6598659,41.7174417
"Animal In Trap","13-00590531","May 16, 2013",2013,5,"3900 W FULLERTON AVE","Raccoon  INSIDE OF TRAP IN FRONT OF BUSINESS - Other -FULLERTON & PULASKI",-87.7244832,41.924749
"Animal In Trap","13-00598889","May 17, 2013",2013,5,"13400 S AVENUE N ","CALLER STATES THAT THERE ARE RACOONS IN ABANDONED BUILDING AND RUNNING OUT AT NIGHT - Raccoon - Backyard",-87.539003,41.6517123
"Animal In Trap","13-00600513","May 18, 2013",2013,5,"4400 N POTAWATOMIE AVE","Raccoon - Backyard",-87.8438076,41.9601082
"Animal In Trap","13-00620459","May 22, 2013",2013,5,"2000 W 68TH ST","Raccoon - Backyard",-87.6739474,41.7705652
"Animal In Trap","13-00639143","May 26, 2013",2013,5,"4400 N RACINE AVE","at base of tree at alley behind building - in back yard - Raccoon - Backyard / caller states raccoon in cage for at least 3 days",-87.659924,41.9619278
"Animal In Trap","13-00641371","May 28, 2013",2013,5,"11200 S DRAKE AVE","Raccoon - Backyard",-87.7095451,41.6895002
"Animal In Trap","13-00716910","Jun 07, 2013",2013,6,"6300 S OAK PARK AVE","Raccoon - Backyard",-87.791011,41.7775259
"Animal In Trap","13-00762240","Jun 15, 2013",2013,6,"4000 W ADAMS ST","Raccoon - Porch",-87.725768,41.878245
"Animal In Trap","13-00763593","Jun 16, 2013",2013,6,"8200 S DANTE AVE","Raccoon - Other,cage  will be in driveway",-87.5896846,41.7458119
"Animal In Trap","13-00805529","Jun 23, 2013",2013,6,"9700 S LUELLA AVE","Raccoon - Inside the House",-87.5692959,41.7184142
"Animal In Trap","13-00814152","Jun 24, 2013",2013,6,"9600 S LONGWOOD DR","Raccoon - Other RIDGE PARKHOUSE, GOT RACCOON OUT OF MACHINE AND ITS OUT, PLEASE PICK UP THE CAGE.",-87.6694211,41.7191511
"Animal In Trap","13-00839778","Jun 27, 2013",2013,6,"1800 N CENTRAL PARK AVE","Raccoon - Other  // REAR YARD  ",-87.7166684,41.9137886
"Animal In Trap","13-00845551","Jun 28, 2013",2013,6,"7700 S ALBANY AVE","Raccoon - Backyard",-87.7000509,41.7534767
"Animal In Trap","13-00854720","Jun 30, 2013",2013,6,"5300 W RACE AVE","Raccoon - Other- INSIDE THE GARBAGE CART",-87.7578716,41.8900304
"Animal In Trap","13-00860869","Jul 01, 2013",2013,7,"13000 S AVENUE N ","Raccoon - Other raccoon in the trash cart",-87.5389094,41.6589769
"Animal In Trap","13-00866393","Jul 02, 2013",2013,7,"12000 S LAFLIN ST","Raccoon - Backyard",-87.6590956,41.6755297
"Animal In Trap","13-00878056","Jul 03, 2013",2013,7,"7100 S ARTESIAN AVE","Raccoon in Attic needs traps or someone to remove them....coming from a vacant lot tree rignt next door - Raccoon - Inside the House",-87.6844649,41.7646805
"Animal In Trap","13-00882067","Jul 04, 2013",2013,7,"6700 N OKETO AVE","Raccoon - Inside the House - ",-87.811619,42.0024981
"Animal In Trap","13-00904556","Jul 09, 2013",2013,7,"4000 W GLENLAKE AVE","Raccoon - Backyard..blue ribbon taxi raccoon trapped in the garbage can -",-87.7288629,41.9919127
"Animal In Trap","13-00926155","Jul 12, 2013",2013,7,"3800 N MONTICELLO AVE","Raccoon - Side of House ON GRACE STREET SIDE - 3 TRAPS WITH RACCOONS INSIDE FOR AT LEAST 24 HOURS. CALLER DOES NOT WHO PUT TRAPS OUT.",-87.7192065,41.9502853
"Animal In Trap","13-00938812","Jul 15, 2013",2013,7,"10400 S UNION AVE","Raccoon - Porch FRONT YARD IN A TRAP",-87.6406348,41.7049544
"Animal In Trap","13-00944874","Jul 15, 2013",2013,7,"9700 S LUELLA AVE","Raccoon - Backyard-----   2 traps/2 raccoons",-87.5692959,41.7184142
"Animal In Trap","13-00948933","Jul 16, 2013",2013,7,"5300 W QUINCY ST","Raccoon - Backyard",-87.7577855,41.8777325
"Animal In Trap","13-00986337","Jul 19, 2013",2013,7,"2400 N MANGO AVE","Raccoon - Backyard",-87.7696331,41.9239605
"Animal In Trap","13-00990313","Jul 20, 2013",2013,7,"5800 N MANTON AVE","Raccoon-RACCOON INSIDE CITY GARBAGE CART IN ALLEY",-87.7703122,41.9868925
"Animal In Trap","13-01020377","Jul 25, 2013",2013,7,"4500 N MARIA CT","Raccoon - Side of House - RACCOON TRAPPED IN GARBAGE CART",-87.8399925,41.9618124
"Animal In Trap","13-01021926","Jul 25, 2013",2013,7,"6800 N MENDOTA AVE","there is a raccoon in the trash cart - Raccoon - Other",-87.7824332,42.0048258
"Animal In Trap","13-01028415","Jul 26, 2013",2013,7,"4500 N MARIA CT","Raccoon - Side of House---raccoon is inside black garbage cart for 2 days. come off at cummberland and windsor and go down to marie ct.---he's located at north of montrose,  west of cumberland,   south of lawrence.",-87.8399925,41.9618124
"Animal In Trap","13-01051106","Jul 30, 2013",2013,7,"5600 W EASTWOOD AVE","Raccoon - Inside the House",-87.7676274,41.9652464
"Animal In Trap","13-01065306","Aug 01, 2013",2013,8,"1200 W 73RD PL","Raccoon - Other-- raccoon inside the garbage can in the back yard",-87.6542626,41.7605262
"Animal In Trap","13-01093682","Aug 05, 2013",2013,8,"1900 N RIDGEWAY AVE","Raccoon - Backyard - caller has a trap in his backyard for rats and now there is a raccoon with his paw stuck in the trap",-87.7203814,41.9154148
"Animal In Trap","13-01105171","Aug 07, 2013",2013,8,"9800 S CHARLES ST","Raccoon - Backyard - 2 RACCOONS  & A CAT THAT MIGHT BE SOMEONES PET - PLS CALL BEFORE COMING OUT. -",-87.662756,41.716372
"Animal In Trap","13-01128825","Aug 11, 2013",2013,8,"10500 S MARYLAND AVE","Raccoon - Other - its by the trash cart in a wired cage the caller thinks might be dying",-87.603026,41.703653
"Animal In Trap","13-01131395","Aug 12, 2013",2013,8,"8600 S BISHOP ST","Raccoon - Side of House on driveway",-87.6597406,41.7374931
