,,,,,,
,Report Title,,,,,
,,,,,,
Type,Service Request No,Created Date,Created Year,Created Month,Block Address,Description
Nuisance Animals,13-01455653,"Oct 01, 2013",2013,10,9000 S JUSTINE ST,coyote in backyard - Other
Nuisance Animals,13-01470002,"Oct 02, 2013",2013,10,1600 N MOHAWK ST,"2 coyotes nb --- - Non Pet Animals Owned (goats, chickens, pigs, etc) - street"
Nuisance Animals,13-01484368,"Oct 04, 2013",2013,10,6100 W HIGGINS AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - street now"
Nuisance Animals,13-01484393,"Oct 04, 2013",2013,10,1500 N MOHAWK ST,"2 coyotes male and female - Non Pet Animals Owned (goats, chickens, pigs, etc) - street"
Nuisance Animals,13-01484421,"Oct 04, 2013",2013,10,5300 N MOBILE AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - in backyard"
Nuisance Animals,13-01484615,"Oct 05, 2013",2013,10,5600 S LAKE SHORE DR,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - lsd"
Nuisance Animals,13-01484624,"Oct 05, 2013",2013,10,2000 N BURLING ST,"coyotes - Non Pet Animals Owned (goats, chickens, pigs, etc) - 3 coyotes"
Nuisance Animals,13-01486653,"Oct 05, 2013",2013,10,5800 N CUMBERLAND AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote 2 blocks east of cumberland"
Nuisance Animals,13-01496833,"Oct 07, 2013",2013,10,2400 W ADDISON ST,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - 3-coyotes roaming the street - "
Nuisance Animals,13-01496938,"Oct 07, 2013",2013,10,1200 W ADDISON ST,"2 COYOTES --- HEADING SB - 2 COYOTES - Non Pet Animals Owned (goats, chickens, pigs, etc) - ON STREET NOW"
Nuisance Animals,13-01496943,"Oct 07, 2013",2013,10,1300 W DIVERSEY PKWY,"2 COYOTES - Non Pet Animals Owned (goats, chickens, pigs, etc) - ON LAKEWOOD SB"
Nuisance Animals,13-01504678,"Oct 08, 2013",2013,10,13400 S AVENUE K ,"other/coyotes - Non Pet Animals Owned (goats, chickens, pigs, etc) - 4coyotes roaming in the alley - "
Nuisance Animals,13-01505143,"Oct 08, 2013",2013,10,5900 W 59TH ST,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming the street"
Nuisance Animals,13-01505160,"Oct 08, 2013",2013,10,2600 W ADDISON ST,"COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - GOING TOWARDS LANE TECH"
Nuisance Animals,13-01513192,"Oct 10, 2013",2013,10,1200 W ARGYLE ST,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc)"
Nuisance Animals,13-01520365,"Oct 11, 2013",2013,10,300 S AUSTIN BLVD,"3 COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - 3 COYOTES IN PACK"
Nuisance Animals,13-01531457,"Oct 14, 2013",2013,10,5000 S LECLAIRE AVE,coyote in park - Other
Nuisance Animals,13-01534050,"Oct 14, 2013",2013,10,6600 N HARLEM AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - stree"
Nuisance Animals,13-01534191,"Oct 14, 2013",2013,10,1200 W CATALPA AVE,"coyote - Other - area the magnolia and catalpa area, sidewalks"
Nuisance Animals,13-01534223,"Oct 14, 2013",2013,10,5400 N GLENWOOD AVE,coyote - Other - streets/sidewalks
Nuisance Animals,13-01534424,"Oct 15, 2013",2013,10,4800 N HAMILTON AVE,"2 coyotes - Non Pet Animals Owned (goats, chickens, pigs, etc) - on street"
Nuisance Animals,13-01535723,"Oct 15, 2013",2013,10,6300 S AUSTIN AVE,coyote in area - Other
Nuisance Animals,13-01542670,"Oct 15, 2013",2013,10,5400 S MOODY AVE,"coyote - Other - 54th street area, going westbound"
Nuisance Animals,13-01542717,"Oct 15, 2013",2013,10,4900 W LAWRENCE AVE,"2 COYOTES - Non Pet Animals Owned (goats, chickens, pigs, etc) - NOW"
Nuisance Animals,13-01542748,"Oct 15, 2013",2013,10,1200 E 130TH ST XR,"COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - STREET NOW"
Nuisance Animals,13-01543733,"Oct 16, 2013",2013,10,1400 N CLYBOURN AVE,coyote in area - Other
Nuisance Animals,13-01548864,"Oct 16, 2013",2013,10,6300 N MAPLEWOOD AVE,coyote - Other - in the back yard staying in garage it won't go out.
Nuisance Animals,13-01549975,"Oct 16, 2013",2013,10,1500 N CLYBOURN AVE,"coyotes --- 2 --  2 very large - coyotes - Non Pet Animals Owned (goats, chickens, pigs, etc) - in street"
Nuisance Animals,13-01550164,"Oct 16, 2013",2013,10,5300 N LAKEWOOD AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - running down the street"
Nuisance Animals,13-01558836,"Oct 18, 2013",2013,10,7600 S WESTERN AVE,coyote in area - Other
Nuisance Animals,13-01563514,"Oct 18, 2013",2013,10,2700 W AUGUSTA BLVD,coyote sighting in alley
Nuisance Animals,13-01564356,"Oct 18, 2013",2013,10,3600 N LINCOLN AVE,"2 coyotes - Other - seen in area, heading towards lincoln."
Nuisance Animals,13-01564497,"Oct 18, 2013",2013,10,1300 W FLETCHER ST,"coyote 2 - Non Pet Animals Owned (goats, chickens, pigs, etc) - street"
Nuisance Animals,13-01566426,"Oct 19, 2013",2013,10,2500 W IRVING PARK RD,"BOYS AND GIRLS CLUB - COYOTES - Non Pet Animals Owned (goats, chickens, pigs, etc) - CALLER WAS ON THE SIDEWALK AND TURNED AROUND AND COYOTES WERE IN THE GRASS BEHIND HIM RUNNING AROUND"
Nuisance Animals,13-01584560,"Oct 22, 2013",2013,10,2400 N OB KENNEDY EXPY,"OTHER/COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE ROAMING THE STREET, AND EXPRESSWAY PER CALLER COYOTE SEEN BY KENNEDY AND FULLERTON "
Nuisance Animals,13-01591337,"Oct 23, 2013",2013,10,5700 N ORIOLE AVE,CALLER STATES 2 LARGE COYOTE/FOX LOOKING ANIMALS ROAMING TOWARDS THE HOSPITAL. - Unvaccinated animal
Nuisance Animals,13-01591704,"Oct 23, 2013",2013,10,4500 N MAPLEWOOD AVE,"COYOTES - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2 COYOTES ON THE SIDEWALK HEADED TOWARD THE RIVER"
Nuisance Animals,13-01591860,"Oct 23, 2013",2013,10,3100 W FOSTER AVE,coyote - Other - cta bus control - middleton was told by bus operators that there is a coyote in area/ terminal
Nuisance Animals,13-01591929,"Oct 23, 2013",2013,10,2400 W MONTROSE AVE,"AT WELLS PARK 2 COYOTES -- YOUNGER - COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc)"
Nuisance Animals,13-01591936,"Oct 23, 2013",2013,10,4400 N LINCOLN AVE,2 coyotes- east on montrose
Nuisance Animals,13-01591945,"Oct 23, 2013",2013,10,1900 W SUNNYSIDE AVE,2 coyotes - Other - sidewalks/streets
Nuisance Animals,13-01591949,"Oct 23, 2013",2013,10,4600 N SEELEY AVE,2 coyotes - Other - street
Nuisance Animals,13-01591961,"Oct 23, 2013",2013,10,1800 W MONTROSE AVE,3 coyotes - Other - running through neighborhood
Nuisance Animals,13-01591967,"Oct 23, 2013",2013,10,4300 N CLARK ST,2 coyotes
Nuisance Animals,13-01591976,"Oct 23, 2013",2013,10,4300 N CLARK ST,2 coyotes - Other - running through the nieghborhood and baseball fields
Nuisance Animals,13-01592165,"Oct 23, 2013",2013,10,1900 W SUNNYSIDE AVE,large coyote - Other - running in the neighborhood
Nuisance Animals,13-01592180,"Oct 23, 2013",2013,10,4600 N ASHLAND AVE,coyote - Other - running around hunt.
Nuisance Animals,13-01592209,"Oct 23, 2013",2013,10,7400 W PALATINE AVE,"COYOTE - 1 - Non Pet Animals Owned (goats, chickens, pigs, etc) - ON STREET"
Nuisance Animals,13-01599212,"Oct 24, 2013",2013,10,9300 S STEWART AVE,dog - Other - family of coyotes / on railroad by trees - 
Nuisance Animals,13-01600073,"Oct 25, 2013",2013,10,2600 W ADDISON ST,COYOTE IN AREA - Other
Nuisance Animals,13-01606032,"Oct 25, 2013",2013,10,3600 N ARTESIAN AVE,"2 COYOTES ALSO  - Non Pet Animals Owned (goats, chickens, pigs, etc) - STREET NOW"
Nuisance Animals,13-01607602,"Oct 26, 2013",2013,10,2600 W BELMONT AVE,2 coyotes - Other - park/street/sidewalk
Nuisance Animals,13-01607607,"Oct 26, 2013",2013,10,2400 W BELMONT AVE,"parking court/near devry institute - 2 coyote's gray in color - Non Pet Animals Owned (goats, chickens, pigs, etc)caller is concerned that the coyote's will get hit by a car"
Nuisance Animals,13-01607624,"Oct 26, 2013",2013,10,5800 S NORMAL BLVD,"medium gray coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - "
Nuisance Animals,13-01607625,"Oct 26, 2013",2013,10,3300 S PULASKI RD,2 coyotes - Other - sidewalk/street
Nuisance Animals,13-01607678,"Oct 26, 2013",2013,10,1600 N CLYBOURN AVE,coyote - Other - parking lot by crate and barrel
Nuisance Animals,13-01608277,"Oct 27, 2013",2013,10,5000 N GLENWOOD AVE,coyote in area - Other
Nuisance Animals,13-01608286,"Oct 27, 2013",2013,10,5300 N WAYNE AVE,coyote in area - Other
Nuisance Animals,13-01608723,"Oct 27, 2013",2013,10,2100 W GRACE ST,"other/coyotes - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2-coyotes roaming the street - "
Nuisance Animals,13-01608731,"Oct 27, 2013",2013,10,2100 W GRACE ST,2 COYOTES
Nuisance Animals,13-01608733,"Oct 27, 2013",2013,10,2100 W BYRON ST,COYOTE
Nuisance Animals,13-01608968,"Oct 27, 2013",2013,10,1300 W BERWYN AVE,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming the street"
Nuisance Animals,13-01609016,"Oct 27, 2013",2013,10,4600 N SACRAMENTO AVE,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2-coyotes roaming the street"
Nuisance Animals,13-01609026,"Oct 27, 2013",2013,10,4600 N FRANCISCO AVE,COYOTE
Nuisance Animals,13-01609033,"Oct 27, 2013",2013,10,2900 W ARGYLE ST,COYOTES
Nuisance Animals,13-01609077,"Oct 27, 2013",2013,10,1700 W LAWRENCE AVE,COYOTE
Nuisance Animals,13-01609139,"Oct 27, 2013",2013,10,3300 W LAWRENCE AVE,"3 or 4 beige coyote's - Non Pet Animals Owned (goats, chickens, pigs, etc) - caller reports he saw 3 to 4 coyote's"
Nuisance Animals,13-01615485,"Oct 28, 2013",2013,10,11300 S TALMAN AVE,COYOTE SIGHTING
Nuisance Animals,13-01616894,"Oct 28, 2013",2013,10,1900 W GRACE ST,"COYOTES - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2 COYOTES , HEADED EAST ON GRACE, CROSSED THE INTERSECTION, STOPPED AND LOOKED AT PEOPLE WALKING AND WENT ON THEIR WAY,"
Nuisance Animals,13-01616902,"Oct 28, 2013",2013,10,2100 W GRACE ST,"COYOTES - Non Pet Animals Owned (goats, chickens, pigs, etc) - VERY LARGE ADULT COYOTES (2) , JUST WALKING ALONG, HEADED EAST ON GRACE."
Nuisance Animals,13-01624021,"Oct 29, 2013",2013,10,3800 N LINCOLN AVE,coyote - Other - 2 coyotes seen during he day
Nuisance Animals,13-01624371,"Oct 29, 2013",2013,10,1500 W BYRON ST,coyote
Nuisance Animals,13-01624461,"Oct 29, 2013",2013,10,1400 W BYRON ST,coyote
Nuisance Animals,13-01624684,"Oct 29, 2013",2013,10,2200 N ASHLAND AVE,"2 coyotes - Non Pet Animals Owned (goats, chickens, pigs, etc) - street"
Nuisance Animals,13-01624821,"Oct 29, 2013",2013,10,1400 N NORTH PARK AVE,3 coyotes
Nuisance Animals,13-01624827,"Oct 29, 2013",2013,10,300 S CENTRAL AVE,coyote
Nuisance Animals,13-01631321,"Oct 30, 2013",2013,10,1800 N CLEVELAND AVE,CALLER STATES COYOTES SIGHTED IN THE AREA... - Other
Nuisance Animals,13-01631709,"Oct 30, 2013",2013,10,600 W GRACE ST,"2 medium very light brown coyote's - Non Pet Animals Owned (goats, chickens, pigs, etc) - caller reports a sighting of coyote's at this location"
Nuisance Animals,13-01631710,"Oct 30, 2013",2013,10,3800 N LAKE SHORE DR,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming the street"
Nuisance Animals,13-01638452,"Oct 31, 2013",2013,10,2300 W HOWARD ST,COYOTE SIGHTING
Nuisance Animals,13-01638567,"Oct 31, 2013",2013,10,5400 N ORIOLE AVE,COYOTE
Nuisance Animals,13-01639601,"Nov 01, 2013",2013,11,7900 W FOSTER AVE,coyote in parking lot - Other
Nuisance Animals,13-01641810,"Nov 01, 2013",2013,11,100 W CERMAK RD,coyote - coyote under south bound cta platform
Nuisance Animals,13-01644243,"Nov 01, 2013",2013,11,3800 N NEVA AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - running down the street, heading south"
Nuisance Animals,13-01644247,"Nov 01, 2013",2013,11,3700 N HARLEM AVE,"eb on waveland - coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - street"
Nuisance Animals,13-01644532,"Nov 01, 2013",2013,11,400 W 44TH ST,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - wallking up by the railroad tracks."
Nuisance Animals,13-01644622,"Nov 01, 2013",2013,11,300 W BELMONT AVE,"other/coyotes - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2-coyotes roaming - 2-coyotes roaming the street"
Nuisance Animals,13-01646510,"Nov 02, 2013",2013,11,3000 W FRANKLIN SD,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - running around"
Nuisance Animals,13-01646556,"Nov 02, 2013",2013,11,1900 W PATTERSON AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote headed towards addison"
Nuisance Animals,13-01646557,"Nov 02, 2013",2013,11,1800 W PATTERSON AVE,coyote - Other - walking around neighborhood
Nuisance Animals,13-01646558,"Nov 02, 2013",2013,11,1900 W WAVELAND AVE,"COYOTE, GRAY - Other - CALLER SAID COYOTE IN NEIGHBORHOOD WALKING NORTH"
Nuisance Animals,13-01646572,"Nov 02, 2013",2013,11,300 S AUSTIN BLVD,"coytoe - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote in the bus turnaround"
Nuisance Animals,13-01648414,"Nov 03, 2013",2013,11,3900 W 33RD ST,"2 coyotes - Non Pet Animals Owned (goats, chickens, pigs, etc) - walking on tracks,"
Nuisance Animals,13-01654456,"Nov 04, 2013",2013,11,10600 S HALE AVE,"COYOTE, GRAY - Other - CALLER SAID THE GRAY, MED. SIZED COYOTE WAS ROAMING THE AREA"
Nuisance Animals,13-01654722,"Nov 04, 2013",2013,11,5000 N RAVENSWOOD AVE,"caller reports that the last couple of weeks he has spotted 2 gray coyote's near and around this area - 2 coyote's - Non Pet Animals Owned (goats, chickens, pigs, etc)"
Nuisance Animals,13-01655393,"Nov 04, 2013",2013,11,3800 N MARSHFIELD AVE,"2 MED., BRN., COYOTES - Other - CALLER SAID THE COYOTES WERE ROAMING THE NEIGHBORHOOD"
Nuisance Animals,13-01655444,"Nov 04, 2013",2013,11,4400 N NB OUTER LAKE SHORE DR,"COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - NOW"
Nuisance Animals,13-01669743,"Nov 06, 2013",2013,11,6800 W FOREST PRESERVE AVE,COYOTE - Other - CALLER SAID THAT THERE IS A LARGE COYOTE TRYING TO CROSS FOREST PRESERVE AVE.
Nuisance Animals,13-01669999,"Nov 06, 2013",2013,11,500 W BLACKHAWK ST,coyote sighting
Nuisance Animals,13-01670103,"Nov 06, 2013",2013,11,2600 W BELMONT AVE,coyote sighting
Nuisance Animals,13-01676509,"Nov 07, 2013",2013,11,2200 W CORNELIA AVE,"3 coyotes in pack - 3 coyotes - Non Pet Animals Owned (goats, chickens, pigs, etc) - 3 in street"
Nuisance Animals,13-01676519,"Nov 07, 2013",2013,11,3400 N RAVENSWOOD AVE,"COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2 COYOTES ALONG THE TRACKS"
Nuisance Animals,13-01681369,"Nov 08, 2013",2013,11,1000 W GRANVILLE AVE,coyotes in park - Other
Nuisance Animals,13-01681650,"Nov 08, 2013",2013,11,7100 W GRACE ST,other - coyote - Other - street/sidewalk
Nuisance Animals,13-01681821,"Nov 08, 2013",2013,11,7000 W ROSCOE ST,coyote sighting near park
Nuisance Animals,13-01681832,"Nov 08, 2013",2013,11,7000 W CORNELIA AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote walking s/b on nordica"
Nuisance Animals,13-01682077,"Nov 08, 2013",2013,11,7600 W FOREST PRESERVE AVE,coyote - Other - street/sidewalk
Nuisance Animals,13-01683403,"Nov 09, 2013",2013,11,1400 N CLYBOURN AVE,coyote in area - Other
Nuisance Animals,13-01686704,"Nov 10, 2013",2013,11,1200 W ARGYLE ST,"MED., GRAY, COYOTE - Other - COYOTE ROAMING THE AREA"
Nuisance Animals,13-01690015,"Nov 11, 2013",2013,11,5100 N NEENAH AVE,"were on Foster and now turned onto Neenah - coyotes - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2 coyotes walking on Neenah,"
Nuisance Animals,13-01697122,"Nov 12, 2013",2013,11,5900 N NEWARK AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - street"
Nuisance Animals,13-01697537,"Nov 12, 2013",2013,11,4500 N SEELEY AVE,coyote - Other - sidewalk/street
Nuisance Animals,13-01697539,"Nov 12, 2013",2013,11,1800 N WOLCOTT AVE,coyote - Other - in the area heading east
Nuisance Animals,13-01697697,"Nov 12, 2013",2013,11,11100 S PULASKI RD,coyote - Other - near the Agricultural high school
Nuisance Animals,13-01697843,"Nov 13, 2013",2013,11,3100 S STATE ST,"COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - STREET"
Nuisance Animals,13-01703734,"Nov 13, 2013",2013,11,9500 S HARVARD AVE,coyote - Other - in princeton park area
Nuisance Animals,13-01712336,"Nov 14, 2013",2013,11,700 W DIVISION ST,"2 COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2 COYOTE HEADED TOWARDS CLYBOURN"
Nuisance Animals,13-01712407,"Nov 14, 2013",2013,11,9300 S AVALON AVE, - 2 COYOTE SIGHTING
Nuisance Animals,13-01718111,"Nov 15, 2013",2013,11,7600 W HIGGINS AVE,COYOTE SIGHTING
Nuisance Animals,13-01718219,"Nov 15, 2013",2013,11,7600 W BRYN MAWR AVE,coyote sighting/brown coyote - Other - coyote
Nuisance Animals,13-01718890,"Nov 15, 2013",2013,11,3800 N DAMEN AVE,COYOTE
Nuisance Animals,13-01721140,"Nov 16, 2013",2013,11,5300 W GRACE ST,COYOTE
Nuisance Animals,13-01722336,"Nov 17, 2013",2013,11,6100 S MAPLEWOOD AVE,2 coyotes in area
Nuisance Animals,13-01725048,"Nov 18, 2013",2013,11,3500 N CALIFORNIA AVE,coyote in lot - Other
Nuisance Animals,13-01729919,"Nov 18, 2013",2013,11,8000 W CORNELIA AVE,***Coyote sighted running in street near school - Other
Nuisance Animals,13-01730248,"Nov 18, 2013",2013,11,6500 W HURLBUT ST,"COYOTE - Other - CALLER SAID A MED., GRAY COYOTE ON THE SCHOOL GROUNDS"
Nuisance Animals,13-01731842,"Nov 19, 2013",2013,11,1500 N CLYBOURN AVE,coyote in area - Other
Nuisance Animals,13-01737691,"Nov 19, 2013",2013,11,1400 N CLYBOURN AVE,COYOTE - Other - CALLER REPORTS A MED. COYOTE JUST SOUTH OF CLYBOURN
Nuisance Animals,13-01737936,"Nov 19, 2013",2013,11,1100 E 81ST PL,"COYOTE - Other - LARGE, BRN., COYOTE"
Nuisance Animals,13-01738247,"Nov 19, 2013",2013,11,5800 N NATOMA AVE,"COYOTE - Other - CALLER SAID THERE IS A MED., GRAY COYOTE RUNNING NEAR THE BASEBALL FIELD IN NORWOOD PARK"
Nuisance Animals,13-01745871,"Nov 20, 2013",2013,11,7700 S VERNON AVE,COYOTE SIGHTING
Nuisance Animals,13-01746064,"Nov 20, 2013",2013,11,2200 N CLYBOURN AVE,"COYOTE - Other - LARGE, GRAY, COYOTE IN MOVIE THEATER PARKING LOT"
Nuisance Animals,13-01752466,"Nov 21, 2013",2013,11,3200 S NB OUTER LAKE SHORE DR,"COYOTE - Other - MED., TAN, COYOTE RUNNING SOUTHBOUND NEAR LAKE"
Nuisance Animals,13-01752485,"Nov 21, 2013",2013,11,4600 N KENTON AVE,"COYOTE - Other - MED., GRAY, COYOTE RUNNING WEST ON BASEBALL FIELD IN MAYFAIR PARK"
Nuisance Animals,13-01752649,"Nov 21, 2013",2013,11,4300 W CULLOM AVE,"between Hermitage and Ravenswood, near the train tracks, - coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - 1 coyote walking near tracks not bothering anyone,"
Nuisance Animals,13-01752670,"Nov 21, 2013",2013,11,4500 N GREENVIEW AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote walking on sidewalk - coyote walking on sidewalk in residential area, has seen coyotes before in the area"
Nuisance Animals,13-01756442,"Nov 22, 2013",2013,11,4800 N NORMANDY AVE,cat - Feeding stray cats in their yard - feeding cats and coyote sighted eating also
Nuisance Animals,13-01758161,"Nov 22, 2013",2013,11,1000 W NORTH AVE,COYOTE SIGHTING
Nuisance Animals,13-01758690,"Nov 22, 2013",2013,11,8900 S DAUPHIN AVE,COYOTE IN THE AREA
Nuisance Animals,13-01759186,"Nov 23, 2013",2013,11,10500 S OGLESBY AVE,2 COYOTES IN PARKING LOT - Other
Nuisance Animals,13-01760678,"Nov 23, 2013",2013,11,7000 N DAMEN AVE,"coyote sighting - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote sighting in this area"
Nuisance Animals,13-01761835,"Nov 24, 2013",2013,11,7900 S EXCHANGE AVE,COYOTE - Other - THE CALLER SAID A COYOTE IN THE AREA
Nuisance Animals,13-01776550,"Nov 26, 2013",2013,11,1200 N MENARD AVE,"COYOTE - Other - MED., BRN., COYOTE ROAMING NORTH ON MENARD"
Nuisance Animals,13-01783264,"Nov 28, 2013",2013,11,3300 S PULASKI RD, coyote sighting
Nuisance Animals,13-01788681,"Nov 30, 2013",2013,11,2200 W ARGYLE ST,"COYOTE - Other - MED., BRN., COYOTE ENTERING PARK"
Nuisance Animals,13-01788884,"Nov 30, 2013",2013,11,1200 W BELMONT AVE,COYOTE
Nuisance Animals,13-01788896,"Nov 30, 2013",2013,11,3000 N LAKEWOOD AVE,"coyote last seen on lakewood and wellington - medium gray and silver color - Non Pet Animals Owned (goats, chickens, pigs, etc)"
Nuisance Animals,13-01814131,"Dec 05, 2013",2013,12,1300 N MENARD AVE,COYOTES - Other - 2 LARGE COYOTES IN THE ALLEY
Nuisance Animals,13-01814662,"Dec 05, 2013",2013,12,4700 S LAKE PARK AVE,"COYOTE - Other - MED., BRN., COYOTE RUNNING NEAR METRA TRACKS"
Nuisance Animals,13-01821393,"Dec 07, 2013",2013,12,5600 S COTTAGE GROVE AVE,"2 COYOTES - Other - 2 MED., GRAY, COYOTES IN WASHINGTON PARK"
Nuisance Animals,13-01821418,"Dec 07, 2013",2013,12,5500 S DR MARTIN LUTHER KING JR DR,"2 white and black coyote's - Non Pet Animals Owned (goats, chickens, pigs, etc)"
Nuisance Animals,13-01839400,"Dec 11, 2013",2013,12,1900 W FARRAGUT AVE,coyote sighting
Nuisance Animals,13-01846814,"Dec 13, 2013",2013,12,2700 N WOLCOTT AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote has been seen in the wolcott/diversey area several times in the past week"
